# R0[kpc]  rhoc[GeV/cm3]  Rc[kpc] chi2
7.5  5.3878  6.1232  73.8662
7.5  5.5102  6.1232  81.8604
7.5  5.6327  6.1232  89.8636
7.5  5.7551  6.1232  98.2187
7.5  5.8776  6.1232  107.5773
7.5  6.0000  6.1232  117.9183
7.5  0.0000  6.7355  98.0851
7.5  0.1224  6.7355  86.7360
7.5  0.2449  6.7355  76.2396
7.5  0.3673  6.7355  67.8515
7.5  0.4898  6.7355  58.8016
7.5  0.6122  6.7355  51.6292
7.5  0.7347  6.7355  45.5989
7.5  0.8571  6.7355  39.4707
7.5  0.9796  6.7355  34.6374
7.5  1.1020  6.7355  30.4659
7.5  1.2245  6.7355  26.7192
7.5  1.3469  6.7355  23.1583
7.5  1.4694  6.7355  20.1544
7.5  1.5918  6.7355  17.6391
7.5  1.7143  6.7355  15.5331
7.5  1.8367  6.7355  14.0415
7.5  1.9592  6.7355  12.8951
7.5  2.0816  6.7355  12.1544
7.5  2.2041  6.7355  11.2509
7.5  2.3265  6.7355  10.1728
7.5  2.4490  6.7355  9.9484
7.5  2.5714  6.7355  9.4335
7.5  2.6939  6.7355  9.6939
7.5  2.8163  6.7355  9.9563
7.5  2.9388  6.7355  11.0490
7.5  3.0612  6.7355  12.2874
7.5  3.1837  6.7355  13.5321
7.5  3.3061  6.7355  15.6326
7.5  3.4286  6.7355  18.0230
7.5  3.5510  6.7355  20.6856
7.5  3.6735  6.7355  23.5897
7.5  3.7959  6.7355  27.2231
7.5  3.9184  6.7355  31.3901
7.5  4.0408  6.7355  35.7239
7.5  4.1633  6.7355  41.4150
7.5  4.2857  6.7355  46.8294
7.5  4.4082  6.7355  53.3146
7.5  4.5306  6.7355  60.5389
7.5  4.6531  6.7355  67.7658
7.5  4.7755  6.7355  76.2655
7.5  4.8980  6.7355  84.7796
7.5  5.0204  6.7355  93.9482
7.5  5.1429  6.7355  104.3380
7.5  5.2653  6.7355  114.1663
7.5  5.3878  6.7355  125.1576
7.5  5.5102  6.7355  137.3237
7.5  5.6327  6.7355  150.6376
7.5  5.7551  6.7355  165.0739
7.5  5.8776  6.7355  180.6077
7.5  6.0000  6.7355  197.2152
7.5  0.0000  7.3477  98.0851
7.5  0.1224  7.3477  85.1351
7.5  0.2449  7.3477  73.5273
7.5  0.3673  7.3477  63.9225
7.5  0.4898  7.3477  54.2983
7.5  0.6122  7.3477  47.0520
7.5  0.7347  7.3477  40.0510
7.5  0.8571  7.3477  34.3689
7.5  0.9796  7.3477  29.3033
7.5  1.1020  7.3477  24.9955
7.5  1.2245  7.3477  21.4020
7.5  1.3469  7.3477  18.0657
7.5  1.4694  7.3477  15.5025
7.5  1.5918  7.3477  13.3531
7.5  1.7143  7.3477  11.9132
7.5  1.8367  7.3477  11.1573
7.5  1.9592  7.3477  10.6822
7.5  2.0816  7.3477  9.8804
7.5  2.2041  7.3477  9.3542
7.5  2.3265  7.3477  9.3600
7.5  2.4490  7.3477  9.5956
7.5  2.5714  7.3477  10.4192
7.5  2.6939  7.3477  11.6910
7.5  2.8163  7.3477  13.6863
7.5  2.9388  7.3477  15.7549
7.5  3.0612  7.3477  18.4036
7.5  3.1837  7.3477  21.6359
7.5  3.3061  7.3477  25.4211
7.5  3.4286  7.3477  29.2089
7.5  3.5510  7.3477  33.9007
7.5  3.6735  7.3477  39.3607
7.5  3.7959  7.3477  45.2516
7.5  3.9184  7.3477  52.5843
7.5  4.0408  7.3477  59.6002
7.5  4.1633  7.3477  68.1463
7.5  4.2857  7.3477  76.9190
7.5  4.4082  7.3477  86.4843
7.5  4.5306  7.3477  97.1929
7.5  4.6531  7.3477  107.7126
7.5  4.7755  7.3477  119.6572
7.5  4.8980  7.3477  131.8308
7.5  5.0204  7.3477  144.6389
7.5  5.1429  7.3477  158.8093
7.5  5.2653  7.3477  174.3086
7.5  5.3878  7.3477  191.1049
7.5  5.5102  7.3477  209.1675
7.5  5.6327  7.3477  228.4669
7.5  5.7551  7.3477  248.9747
7.5  5.8776  7.3477  270.6636
7.5  6.0000  7.3477  293.5075
7.5  0.0000  7.9599  98.0851
7.5  0.1224  7.9599  83.5716
7.5  0.2449  7.9599  70.9201
7.5  0.3673  7.9599  60.1261
7.5  0.4898  7.9599  50.1640
7.5  0.6122  7.9599  42.9183
7.5  0.7347  7.9599  35.2468
7.5  0.8571  7.9599  29.4006
7.5  0.9796  7.9599  24.4679
7.5  1.1020  7.9599  20.4189
7.5  1.2245  7.9599  17.0485
7.5  1.3469  7.9599  14.1799
7.5  1.4694  7.9599  11.9482
7.5  1.5918  7.9599  10.5055
7.5  1.7143  7.9599  9.8754
7.5  1.8367  7.9599  9.7943
7.5  1.9592  7.9599  9.3606
7.5  2.0816  7.9599  9.2193
7.5  2.2041  7.9599  9.7396
7.5  2.3265  7.9599  10.5935
7.5  2.4490  7.9599  12.1649
7.5  2.5714  7.9599  14.3558
7.5  2.6939  7.9599  17.2175
7.5  2.8163  7.9599  20.1784
7.5  2.9388  7.9599  24.1266
7.5  3.0612  7.9599  28.5691
7.5  3.1837  7.9599  33.4664
7.5  3.3061  7.9599  38.7853
7.5  3.4286  7.9599  45.7484
7.5  3.5510  7.9599  52.5334
7.5  3.6735  7.9599  61.1149
7.5  3.7959  7.9599  69.7371
7.5  3.9184  7.9599  79.7178
7.5  4.0408  7.9599  90.3363
7.5  4.1633  7.9599  101.6304
7.5  4.2857  7.9599  114.2866
7.5  4.4082  7.9599  126.8126
7.5  4.5306  7.9599  140.9473
7.5  4.6531  7.9599  155.2392
7.5  4.7755  7.9599  170.4903
7.5  4.8980  7.9599  187.2714
7.5  5.0204  7.9599  205.5428
7.5  5.1429  7.9599  225.2667
7.5  5.2653  7.9599  246.4067
7.5  5.3878  7.9599  268.9280
7.5  5.5102  7.9599  292.7974
7.5  5.6327  7.9599  317.9828
7.5  5.7551  7.9599  344.4534
7.5  5.8776  7.9599  372.1797
7.5  6.0000  7.9599  401.1333
7.5  0.0000  8.5721  98.0851
7.5  0.1224  8.5721  82.0534
7.5  0.2449  8.5721  68.4282
7.5  0.3673  8.5721  56.5822
7.5  0.4898  8.5721  46.3898
7.5  0.6122  8.5721  38.4214
7.5  0.7347  8.5721  31.1276
